@date,"@dlog(con1,0,12)","@dlog(con2,0,12)","@dlog(con3,0,12)","@dlog(con5,0,12)","@dlog(con6,0,12)","@dlog(con7,0,12)","@dlog(con8,0,12)",con9,con10,con11,"@dlog(con12,0,12)","@dlog(con13,0,12)",con14,"@dlog(con15,0,12)","@dlog(con16,0,12)","@dlog(con1(-1),0,12)","@dlog(con2(-1),0,12)","@dlog(con3(-1),0,12)","@dlog(con5(-1),0,12)","@dlog(con6(-1),0,12)","@dlog(con7(-1),0,12)","@dlog(con8(-1),0,12)",con9(-1),con10(-1),con11(-1),"@dlog(con12(-1),0,12)","@dlog(con13(-1),0,12)",con14(-1),"@dlog(con15(-1),0,12)","@dlog(con16(-1),0,12)","@dlog(con1(-2),0,12)","@dlog(con2(-2),0,12)","@dlog(con3(-2),0,12)","@dlog(con5(-2),0,12)","@dlog(con6(-2),0,12)","@dlog(con7(-2),0,12)","@dlog(con8(-2),0,12)",con9(-2),con10(-2),con11(-2),"@dlog(con12(-2),0,12)","@dlog(con13(-2),0,12)",con14(-2),"@dlog(con15(-2),0,12)","@dlog(con16(-2),0,12)"
2021-01-01,-0.0124931788562863,0.1927437575542274,0.0770354971419688,-0.1054634969668093,-0.2155555364339472,-0.0172831047622983,0.1813890735488872,-9.93307,-5.32808,1.95295,0.0154310820197354,0.0171352341574202,-7.0,-0.1628438588851075,-0.2448100218009088,-0.010813201188295,0.101076306457033,-0.2220980729126562,-0.010332195237205,0.0848010919174644,0.0014586227841189,0.1493375889876462,-15.99707,-4.66308,0.70914,0.0125226947151313,0.0115579118765376,-12.6,-0.0357193769960115,0.1832057737559598,0.0210466862657803,-0.1865103405921697,0.0128925214890625,-0.1509771690576036,0.0185229669357305,-0.0120183773323985,0.1584838581110101,-10.2566,-13.54751,-29.97969,0.0125226947151313,0.0057308997836242,-9.2,-0.0521909518975167,0.2971223178754973
2021-02-01,-0.019230470893186,-0.0912978120074523,-0.1252294047924174,-0.1286746565115732,-0.0369362409570106,-0.0180877821580338,0.1834754474562361,-7.53269,0.90888,-31.03554,0.0154310820197354,0.0313488376414285,-7.0,-0.1097687960178364,-0.0457689415457194,-0.0124931788562863,0.1927437575542274,0.0770354971419688,-0.1054634969668093,-0.2155555364339472,-0.0172831047622983,0.1813890735488872,-9.93307,-5.32808,1.95295,0.0154310820197354,0.0171352341574202,-7.0,-0.1628438588851075,-0.2448100218009088,-0.010813201188295,0.101076306457033,-0.2220980729126562,-0.010332195237205,0.0848010919174644,0.0014586227841189,0.1493375889876462,-15.99707,-4.66308,0.70914,0.0125226947151313,0.0115579118765376,-12.6,-0.0357193769960115,0.1832057737559598
2021-03-01,0.0792581633676334,0.0011322464977716,0.272862471341627,-0.0784716154414955,0.3807750920753134,0.1551631762398022,-0.0477976702237654,-2.7316,-2.04262,2.64331,0.0154310820197354,0.0449296835812074,-4.0,-0.0014181475046326,0.3329242619600814,-0.019230470893186,-0.0912978120074523,-0.1252294047924174,-0.1286746565115732,-0.0369362409570106,-0.0180877821580338,0.1834754474562361,-7.53269,0.90888,-31.03554,0.0154310820197354,0.0313488376414285,-7.0,-0.1097687960178364,-0.0457689415457194,-0.0124931788562863,0.1927437575542274,0.0770354971419688,-0.1054634969668093,-0.2155555364339472,-0.0172831047622983,0.1813890735488872,-9.93307,-5.32808,1.95295,0.0154310820197354,0.0171352341574202,-7.0,-0.1628438588851075,-0.2448100218009088
2021-04-01,0.1632108201293736,0.2216729628138889,0.7638742066477952,0.1698582928102228,0.7145570952140438,0.141196715720441,-0.136352362695411,-3.18444,-0.94639,1.00897,0.0870026096357481,0.0516801355194394,-3.3,0.1746005410055184,0.813474870960546,0.0792581633676334,0.0011322464977716,0.272862471341627,-0.0784716154414955,0.3807750920753134,0.1551631762398022,-0.0477976702237654,-2.7316,-2.04262,2.64331,0.0154310820197354,0.0449296835812074,-4.0,-0.0014181475046326,0.3329242619600814,-0.019230470893186,-0.0912978120074523,-0.1252294047924174,-0.1286746565115732,-0.0369362409570106,-0.0180877821580338,0.1834754474562361,-7.53269,0.90888,-31.03554,0.0154310820197354,0.0313488376414285,-7.0,-0.1097687960178364,-0.0457689415457194
2021-05-01,0.0902707341496737,0.4101458982360775,0.4245453401446415,0.061985651223849,0.1609069485670842,0.0954171850337086,-0.0925026729516753,-5.28562,-2.00952,3.98561,0.0870026096357481,0.0665403191905404,-5.3,0.160625320130368,0.1370992188711461,0.1632108201293736,0.2216729628138889,0.7638742066477952,0.1698582928102228,0.7145570952140438,0.141196715720441,-0.136352362695411,-3.18444,-0.94639,1.00897,0.0870026096357481,0.0516801355194394,-3.3,0.1746005410055184,0.813474870960546,0.0792581633676334,0.0011322464977716,0.272862471341627,-0.0784716154414955,0.3807750920753134,0.1551631762398022,-0.0477976702237654,-2.7316,-2.04262,2.64331,0.0154310820197354,0.0449296835812074,-4.0,-0.0014181475046326,0.3329242619600814
2021-06-01,0.055805475780823,0.449032365692176,-0.0869609012558267,-0.1141923675256544,0.0404825511094539,0.0667570263487578,-0.0826302862285865,11.01533,0.07606,-2.29729,0.0870026096357481,0.0804582343547615,8.2,0.0118565550099756,-0.3104517816208751,0.0902707341496737,0.4101458982360775,0.4245453401446415,0.061985651223849,0.1609069485670842,0.0954171850337086,-0.0925026729516753,-5.28562,-2.00952,3.98561,0.0870026096357481,0.0665403191905404,-5.3,0.160625320130368,0.1370992188711461,0.1632108201293736,0.2216729628138889,0.7638742066477952,0.1698582928102228,0.7145570952140438,0.141196715720441,-0.136352362695411,-3.18444,-0.94639,1.00897,0.0870026096357481,0.0516801355194394,-3.3,0.1746005410055184,0.813474870960546
2021-07-01,0.0561212083821454,0.271044710326386,0.084528029540376,-0.138750308500315,-0.0023813911508421,0.0514226175227392,-0.0977406980899848,-2.68975,1.5521,-5.29067,0.0313676911811269,0.0984717973388224,-4.5,-0.1047147456568993,-0.1558477370465434,0.055805475780823,0.449032365692176,-0.0869609012558267,-0.1141923675256544,0.0404825511094539,0.0667570263487578,-0.0826302862285865,11.01533,0.07606,-2.29729,0.0870026096357481,0.0804582343547615,8.2,0.0118565550099756,-0.3104517816208751,0.0902707341496737,0.4101458982360775,0.4245453401446415,0.061985651223849,0.1609069485670842,0.0954171850337086,-0.0925026729516753,-5.28562,-2.00952,3.98561,0.0870026096357481,0.0665403191905404,-5.3,0.160625320130368,0.1370992188711461
2021-08-01,0.0548573899705884,0.5041508095578173,0.226112975962236,-0.0840831172105414,0.0734542087578198,0.0418597379282079,-0.1199533281940663,-12.93746,-9.11829,-1.12639,0.0313676911811269,0.1052527837618981,-10.5,-0.1905701659442291,-0.0054863411225287,0.0561212083821454,0.271044710326386,0.084528029540376,-0.138750308500315,-0.0023813911508421,0.0514226175227392,-0.0977406980899848,-2.68975,1.5521,-5.29067,0.0313676911811269,0.0984717973388224,-4.5,-0.1047147456568993,-0.1558477370465434,0.055805475780823,0.449032365692176,-0.0869609012558267,-0.1141923675256544,0.0404825511094539,0.0667570263487578,-0.0826302862285865,11.01533,0.07606,-2.29729,0.0870026096357481,0.0804582343547615,8.2,0.0118565550099756,-0.3104517816208751
2021-09-01,0.0685056553802256,0.4197701162570535,-0.2739518796398794,-0.0348598651174931,0.020242410918545,0.0408254244498298,-0.1409249339078142,10.7426,-3.68583,1.14838,0.0313676911811269,0.1096663514394888,7.8,-0.1847287845628615,-0.4926906079254118,0.0548573899705884,0.5041508095578173,0.226112975962236,-0.0840831172105414,0.0734542087578198,0.0418597379282079,-0.1199533281940663,-12.93746,-9.11829,-1.12639,0.0313676911811269,0.1052527837618981,-10.5,-0.1905701659442291,-0.0054863411225287,0.0561212083821454,0.271044710326386,0.084528029540376,-0.138750308500315,-0.0023813911508421,0.0514226175227392,-0.0977406980899848,-2.68975,1.5521,-5.29067,0.0313676911811269,0.0984717973388224,-4.5,-0.1047147456568993,-0.1558477370465434
2021-10-01,0.0632017407748968,0.4526363918070295,-0.3585349535587436,-0.0812629640787658,0.0198108534358576,0.0430607978428749,-0.1572986171649555,7.36393,3.34968,-19.19382,-0.0028323281774174,0.1191787107453858,5.7,-0.1001781975547579,-0.5437001508231747,0.0685056553802256,0.4197701162570535,-0.2739518796398794,-0.0348598651174931,0.020242410918545,0.0408254244498298,-0.1409249339078142,10.7426,-3.68583,1.14838,0.0313676911811269,0.1096663514394888,7.8,-0.1847287845628615,-0.4926906079254118,0.0548573899705884,0.5041508095578173,0.226112975962236,-0.0840831172105414,0.0734542087578198,0.0418597379282079,-0.1199533281940663,-12.93746,-9.11829,-1.12639,0.0313676911811269,0.1052527837618981,-10.5,-0.1905701659442291,-0.0054863411225287
2021-11-01,0.0433745937931604,0.1548567698830734,0.0810275893602518,-0.0096899983009688,0.1102231700518787,0.0465942403511165,-0.1794217976525267,-2.82663,3.95795,5.26948,-0.0028323281774174,0.1260299517042407,-1.8,-0.1550998272944292,-0.6156972731515244,0.0632017407748968,0.4526363918070295,-0.3585349535587436,-0.0812629640787658,0.0198108534358576,0.0430607978428749,-0.1572986171649555,7.36393,3.34968,-19.19382,-0.0028323281774174,0.1191787107453858,5.7,-0.1001781975547579,-0.5437001508231747,0.0685056553802256,0.4197701162570535,-0.2739518796398794,-0.0348598651174931,0.020242410918545,0.0408254244498298,-0.1409249339078142,10.7426,-3.68583,1.14838,0.0313676911811269,0.1096663514394888,7.8,-0.1847287845628615,-0.4926906079254118
2021-12-01,0.0633361838134982,0.1498517479379408,0.1332211302870636,-0.0362577480226242,0.1983886241951946,0.0511799019752521,-0.209788424723361,-4.18193,4.74746,8.94392,-0.0028323281774174,0.1284376746429325,-0.6999999999999998,-0.1186309072184945,-0.4266884118603293,0.0433745937931604,0.1548567698830734,0.0810275893602518,-0.0096899983009688,0.1102231700518787,0.0465942403511165,-0.1794217976525267,-2.82663,3.95795,5.26948,-0.0028323281774174,0.1260299517042407,-1.8,-0.1550998272944292,-0.6156972731515244,0.0632017407748968,0.4526363918070295,-0.3585349535587436,-0.0812629640787658,0.0198108534358576,0.0430607978428749,-0.1572986171649555,7.36393,3.34968,-19.19382,-0.0028323281774174,0.1191787107453858,5.7,-0.1001781975547579,-0.5437001508231747
2022-01-01,0.0634698569529668,-0.0036542867751485,-0.0324744803765764,-0.0748212106829875,0.2072555772863102,0.0616221855324594,-0.235771645668489,-3.56604,6.99379,20.0667,0.0287201376933037,0.1430875869084253,-0.4,-0.0400624990560176,-0.1476954082753359,0.0633361838134982,0.1498517479379408,0.1332211302870636,-0.0362577480226242,0.1983886241951946,0.0511799019752521,-0.209788424723361,-4.18193,4.74746,8.94392,-0.0028323281774174,0.1284376746429325,-0.6999999999999998,-0.1186309072184945,-0.4266884118603293,0.0433745937931604,0.1548567698830734,0.0810275893602518,-0.0096899983009688,0.1102231700518787,0.0465942403511165,-0.1794217976525267,-2.82663,3.95795,5.26948,-0.0028323281774174,0.1260299517042407,-1.8,-0.1550998272944292,-0.6156972731515244
2022-02-01,0.0505984751613084,0.2141508570188435,0.0547953622569892,-0.0269376557318077,0.1207240441781953,0.0582465885090384,-0.248658675551665,4.85495,8.42361,-10.593,0.0287201376933037,0.1468423721396101,5.8,-0.1035722907471994,-0.582360743608123,0.0634698569529668,-0.0036542867751485,-0.0324744803765764,-0.0748212106829875,0.2072555772863102,0.0616221855324594,-0.235771645668489,-3.56604,6.99379,20.0667,0.0287201376933037,0.1430875869084253,-0.4,-0.0400624990560176,-0.1476954082753359,0.0633361838134982,0.1498517479379408,0.1332211302870636,-0.0362577480226242,0.1983886241951946,0.0511799019752521,-0.209788424723361,-4.18193,4.74746,8.94392,-0.0028323281774174,0.1284376746429325,-0.6999999999999998,-0.1186309072184945,-0.4266884118603293
2022-03-01,0.0230815500357719,0.1642996221770687,-0.0224728558520581,-0.0798807512394628,-0.1591023703454013,0.0541765094491086,-0.2007327333257036,11.03987,7.91693,8.24773,0.0287201376933037,0.1600827377238571,9.7,-0.1596489768451601,-0.2872930120277858,0.0505984751613084,0.2141508570188435,0.0547953622569892,-0.0269376557318077,0.1207240441781953,0.0582465885090384,-0.248658675551665,4.85495,8.42361,-10.593,0.0287201376933037,0.1468423721396101,5.8,-0.1035722907471994,-0.582360743608123,0.0634698569529668,-0.0036542867751485,-0.0324744803765764,-0.0748212106829875,0.2072555772863102,0.0616221855324594,-0.235771645668489,-3.56604,6.99379,20.0667,0.0287201376933037,0.1430875869084253,-0.4,-0.0400624990560176,-0.1476954082753359
2022-04-01,0.0377351320701553,-0.1424218417473319,-0.0533061067733697,-0.0450019689120866,0.0746385559508482,0.0411750770357537,-0.2160721252773578,7.17551,2.98092,7.92694,0.0542448605462793,0.1833797197241322,6.9,-0.1583928970559096,-0.3618298392388456,0.0230815500357719,0.1642996221770687,-0.0224728558520581,-0.0798807512394628,-0.1591023703454013,0.0541765094491086,-0.2007327333257036,11.03987,7.91693,8.24773,0.0287201376933037,0.1600827377238571,9.7,-0.1596489768451601,-0.2872930120277858,0.0505984751613084,0.2141508570188435,0.0547953622569892,-0.0269376557318077,0.1207240441781953,0.0582465885090384,-0.248658675551665,4.85495,8.42361,-10.593,0.0287201376933037,0.1468423721396101,5.8,-0.1035722907471994,-0.582360743608123
2022-05-01,0.0347137491591835,-0.1900840134592751,-0.2043923795015807,-0.0979042149813711,-0.0244347703400338,0.0380472956671678,-0.2307936315598011,19.44341,12.0638,13.83352,0.0542448605462793,0.1930651827202769,19.2,-0.1763738676705104,-0.3086515858876968,0.0377351320701553,-0.1424218417473319,-0.0533061067733697,-0.0450019689120866,0.0746385559508482,0.0411750770357537,-0.2160721252773578,7.17551,2.98092,7.92694,0.0542448605462793,0.1833797197241322,6.9,-0.1583928970559096,-0.3618298392388456,0.0230815500357719,0.1642996221770687,-0.0224728558520581,-0.0798807512394628,-0.1591023703454013,0.0541765094491086,-0.2007327333257036,11.03987,7.91693,8.24773,0.0287201376933037,0.1600827377238571,9.7,-0.1596489768451601,-0.2872930120277858
2022-06-01,0.0396198572493844,-0.1864701206261365,-0.086097747892488,-0.1358381987224381,0.0011495216330565,0.0333489657672529,-0.2114227124745538,5.36906,10.13723,12.3431,0.0542448605462793,0.1806199952126288,2.7,-0.1158358464842805,-0.0465131562656804,0.0347137491591835,-0.1900840134592751,-0.2043923795015807,-0.0979042149813711,-0.0244347703400338,0.0380472956671678,-0.2307936315598011,19.44341,12.0638,13.83352,0.0542448605462793,0.1930651827202769,19.2,-0.1763738676705104,-0.3086515858876968,0.0377351320701553,-0.1424218417473319,-0.0533061067733697,-0.0450019689120866,0.0746385559508482,0.0411750770357537,-0.2160721252773578,7.17551,2.98092,7.92694,0.0542448605462793,0.1833797197241322,6.9,-0.1583928970559096,-0.3618298392388456
2022-07-01,0.0345499625250473,-0.3277835053677105,-0.1375035641067548,-0.0723206615796252,-0.0947785058016137,0.0365121294423476,-0.1702806128405587,4.03809,4.77549,19.4722,0.0268891116998659,0.1492849254999706,2.2,-0.0631152524146862,-0.0580167665819306,0.0396198572493844,-0.1864701206261365,-0.086097747892488,-0.1358381987224381,0.0011495216330565,0.0333489657672529,-0.2114227124745538,5.36906,10.13723,12.3431,0.0542448605462793,0.1806199952126288,2.7,-0.1158358464842805,-0.0465131562656804,0.0347137491591835,-0.1900840134592751,-0.2043923795015807,-0.0979042149813711,-0.0244347703400338,0.0380472956671678,-0.2307936315598011,19.44341,12.0638,13.83352,0.0542448605462793,0.1930651827202769,19.2,-0.1763738676705104,-0.3086515858876968
2022-08-01,0.0384343459622309,-0.0710299035981076,-0.1776186260236247,-0.0491411029342199,-0.046199808779332,0.040752395086689,-0.1523941814829878,7.35707,-11.01499,-4.02305,0.0268891116998659,0.1454229867865111,9.7,-0.0195024560174985,0.0241847910235373,0.0345499625250473,-0.3277835053677105,-0.1375035641067548,-0.0723206615796252,-0.0947785058016137,0.0365121294423476,-0.1702806128405587,4.03809,4.77549,19.4722,0.0268891116998659,0.1492849254999706,2.2,-0.0631152524146862,-0.0580167665819306,0.0396198572493844,-0.1864701206261365,-0.086097747892488,-0.1358381987224381,0.0011495216330565,0.0333489657672529,-0.2114227124745538,5.36906,10.13723,12.3431,0.0542448605462793,0.1806199952126288,2.7,-0.1158358464842805,-0.0465131562656804
2022-09-01,0.0188052096008721,-0.0385776845047995,0.0934943818677087,-0.1331205744058037,-0.0412649411658572,0.0363252923243617,-0.1266595699227517,9.16114,7.50844,-7.33878,0.0268891116998659,0.1387589563056392,6.3,-0.0393256708109213,0.1094270722208534,0.0384343459622309,-0.0710299035981076,-0.1776186260236247,-0.0491411029342199,-0.046199808779332,0.040752395086689,-0.1523941814829878,7.35707,-11.01499,-4.02305,0.0268891116998659,0.1454229867865111,9.7,-0.0195024560174985,0.0241847910235373,0.0345499625250473,-0.3277835053677105,-0.1375035641067548,-0.0723206615796252,-0.0947785058016137,0.0365121294423476,-0.1702806128405587,4.03809,4.77549,19.4722,0.0268891116998659,0.1492849254999706,2.2,-0.0631152524146862,-0.0580167665819306
2022-10-01,0.0475480167150044,-0.1203547004371472,0.2115015031151035,-0.1083042917018399,-0.013455522474727,0.0400223727114363,-0.1292516590122172,16.66707,8.92395,18.25318,0.0524885710615707,0.1270547240993043,14.9,-0.0071716825541461,0.2543898206621362,0.0188052096008721,-0.0385776845047995,0.0934943818677087,-0.1331205744058037,-0.0412649411658572,0.0363252923243617,-0.1266595699227517,9.16114,7.50844,-7.33878,0.0268891116998659,0.1387589563056392,6.3,-0.0393256708109213,0.1094270722208534,0.0384343459622309,-0.0710299035981076,-0.1776186260236247,-0.0491411029342199,-0.046199808779332,0.040752395086689,-0.1523941814829878,7.35707,-11.01499,-4.02305,0.0268891116998659,0.1454229867865111,9.7,-0.0195024560174985,0.0241847910235373
2022-11-01,0.0428751585761979,0.0062009566070351,-0.15170647715677,-0.0949207716997158,0.0133783886431411,0.0476230562886588,-0.120717167791855,11.37491,11.52328,12.74154,0.0524885710615707,0.1112354976681588,12.4,-6.786920851986622e-05,0.3813350304742888,0.0475480167150044,-0.1203547004371472,0.2115015031151035,-0.1083042917018399,-0.013455522474727,0.0400223727114363,-0.1292516590122172,16.66707,8.92395,18.25318,0.0524885710615707,0.1270547240993043,14.9,-0.0071716825541461,0.2543898206621362,0.0188052096008721,-0.0385776845047995,0.0934943818677087,-0.1331205744058037,-0.0412649411658572,0.0363252923243617,-0.1266595699227517,9.16114,7.50844,-7.33878,0.0268891116998659,0.1387589563056392,6.3,-0.0393256708109213,0.1094270722208534
2022-12-01,0.0138789360206939,0.1718133440068694,-0.1298308545140045,-0.0884109573440525,-0.0744743373436165,0.0674268552898533,-0.1272849574881345,13.38222,9.89371,14.27161,0.0524885710615707,0.0971518822835148,16.8,-0.0300739532285918,0.172017539150497,0.0428751585761979,0.0062009566070351,-0.15170647715677,-0.0949207716997158,0.0133783886431411,0.0476230562886588,-0.120717167791855,11.37491,11.52328,12.74154,0.0524885710615707,0.1112354976681588,12.4,-6.786920851986622e-05,0.3813350304742888,0.0475480167150044,-0.1203547004371472,0.2115015031151035,-0.1083042917018399,-0.013455522474727,0.0400223727114363,-0.1292516590122172,16.66707,8.92395,18.25318,0.0524885710615707,0.1270547240993043,14.9,-0.0071716825541461,0.2543898206621362
2023-01-01,0.0039604820616165,0.0804351824023488,-0.1501263150285829,0.0033241027838393,0.0349127543616027,0.0553853933499279,-0.1123527889738005,-10.63098,-7.04622,-4.74194,0.052238291010962,0.0902565335183913,-7.2,0.0058532742166184,0.1499509774092438,0.0138789360206939,0.1718133440068694,-0.1298308545140045,-0.0884109573440525,-0.0744743373436165,0.0674268552898533,-0.1272849574881345,13.38222,9.89371,14.27161,0.0524885710615707,0.0971518822835148,16.8,-0.0300739532285918,0.172017539150497,0.0428751585761979,0.0062009566070351,-0.15170647715677,-0.0949207716997158,0.0133783886431411,0.0476230562886588,-0.120717167791855,11.37491,11.52328,12.74154,0.0524885710615707,0.1112354976681588,12.4,-6.786920851986622e-05,0.3813350304742888
2023-02-01,0.0197899032999924,-0.006459410263556,0.0848126381539859,0.0423225745712878,-0.0670682276179421,0.0549755813154613,-0.0939456991050242,11.17529,6.01172,-22.39641,0.052238291010962,0.0762726900376753,12.1,0.0120362548901828,0.5204264175300448,0.0039604820616165,0.0804351824023488,-0.1501263150285829,0.0033241027838393,0.0349127543616027,0.0553853933499279,-0.1123527889738005,-10.63098,-7.04622,-4.74194,0.052238291010962,0.0902565335183913,-7.2,0.0058532742166184,0.1499509774092438,0.0138789360206939,0.1718133440068694,-0.1298308545140045,-0.0884109573440525,-0.0744743373436165,0.0674268552898533,-0.1272849574881345,13.38222,9.89371,14.27161,0.0524885710615707,0.0971518822835148,16.8,-0.0300739532285918,0.172017539150497
2023-03-01,0.0324009669116733,-0.1392675854730125,0.1424411819289606,0.051293294387551,0.2027185277481189,0.069142544533717,-0.1346910618614689,6.47296,4.54749,4.63767,0.052238291010962,0.0573870654085997,5.2,0.0466455086433041,0.2823116567640999,0.0197899032999924,-0.006459410263556,0.0848126381539859,0.0423225745712878,-0.0670682276179421,0.0549755813154613,-0.0939456991050242,11.17529,6.01172,-22.39641,0.052238291010962,0.0762726900376753,12.1,0.0120362548901828,0.5204264175300448,0.0039604820616165,0.0804351824023488,-0.1501263150285829,0.0033241027838393,0.0349127543616027,0.0553853933499279,-0.1123527889738005,-10.63098,-7.04622,-4.74194,0.052238291010962,0.0902565335183913,-7.2,0.0058532742166184,0.1499509774092438
2023-04-01,0.0209712469322518,0.1836499348138609,-0.0706206873728305,0.0613689463762918,-0.1191949558449847,0.0659216687794073,-0.1249129006595222,11.42602,0.65605,7.78499,0.0221337912407602,0.0263389494341108,11.0,0.1073282026293176,0.1830854308361456,0.0324009669116733,-0.1392675854730125,0.1424411819289606,0.051293294387551,0.2027185277481189,0.069142544533717,-0.1346910618614689,6.47296,4.54749,4.63767,0.052238291010962,0.0573870654085997,5.2,0.0466455086433041,0.2823116567640999,0.0197899032999924,-0.006459410263556,0.0848126381539859,0.0423225745712878,-0.0670682276179421,0.0549755813154613,-0.0939456991050242,11.17529,6.01172,-22.39641,0.052238291010962,0.0762726900376753,12.1,0.0120362548901828,0.5204264175300448
2023-05-01,0.0027687192028356,0.2240362444183628,0.0528424813743804,0.118417754814474,0.0038029756587754,0.0560135571906279,-0.1011013414644823,13.59888,10.1178,15.41757,0.0221337912407602,0.0066152405192561,13.2,0.136910236987898,0.4939682400995612,0.0209712469322518,0.1836499348138609,-0.0706206873728305,0.0613689463762918,-0.1191949558449847,0.0659216687794073,-0.1249129006595222,11.42602,0.65605,7.78499,0.0221337912407602,0.0263389494341108,11.0,0.1073282026293176,0.1830854308361456,0.0324009669116733,-0.1392675854730125,0.1424411819289606,0.051293294387551,0.2027185277481189,0.069142544533717,-0.1346910618614689,6.47296,4.54749,4.63767,0.052238291010962,0.0573870654085997,5.2,0.0466455086433041,0.2823116567640999
2023-06-01,0.0058835003727573,0.0447142416224242,0.0751353969428247,0.0362851597397648,-0.053110113636146,0.0473934722710902,-0.0874877560057765,17.10001,10.67932,-9.18231,0.0221337912407602,0.0013741940562619,14.5,0.1366136409977159,0.3526973116437659,0.0027687192028356,0.2240362444183628,0.0528424813743804,0.118417754814474,0.0038029756587754,0.0560135571906279,-0.1011013414644823,13.59888,10.1178,15.41757,0.0221337912407602,0.0066152405192561,13.2,0.136910236987898,0.4939682400995612,0.0209712469322518,0.1836499348138609,-0.0706206873728305,0.0613689463762918,-0.1191949558449847,0.0659216687794073,-0.1249129006595222,11.42602,0.65605,7.78499,0.0221337912407602,0.0263389494341108,11.0,0.1073282026293176,0.1830854308361456
2023-07-01,0.0143142230971147,0.0256626512201574,0.0397447910194639,0.0188217542405872,-0.0169909011139459,0.0452066517667288,-0.0860928329725592,14.96852,6.47222,-2.63706,0.0431394926606172,0.0081884405619083,13.1,0.0690472023686856,0.0589836281994315,0.0058835003727573,0.0447142416224242,0.0751353969428247,0.0362851597397648,-0.053110113636146,0.0473934722710902,-0.0874877560057765,17.10001,10.67932,-9.18231,0.0221337912407602,0.0013741940562619,14.5,0.1366136409977159,0.3526973116437659,0.0027687192028356,0.2240362444183628,0.0528424813743804,0.118417754814474,0.0038029756587754,0.0560135571906279,-0.1011013414644823,13.59888,10.1178,15.41757,0.0221337912407602,0.0066152405192561,13.2,0.136910236987898,0.4939682400995612
2023-08-01,-0.0154045603514774,-0.0550124039226389,-0.1471226580465376,0.0361921285934165,-0.0726564802833138,0.0458609711593176,-0.0855448380560304,-1.59898,-8.99456,-4.0059,0.0431394926606172,0.00417533343309,0.6999999999999998,0.0685746879687076,-0.1843426379719286,0.0143142230971147,0.0256626512201574,0.0397447910194639,0.0188217542405872,-0.0169909011139459,0.0452066517667288,-0.0860928329725592,14.96852,6.47222,-2.63706,0.0431394926606172,0.0081884405619083,13.1,0.0690472023686856,0.0589836281994315,0.0058835003727573,0.0447142416224242,0.0751353969428247,0.0362851597397648,-0.053110113636146,0.0473934722710902,-0.0874877560057765,17.10001,10.67932,-9.18231,0.0221337912407602,0.0013741940562619,14.5,0.1366136409977159,0.3526973116437659
2023-09-01,-0.0101416097251352,0.0367464469442388,-0.0272942707604784,-0.0021929833350107,-0.0921203719348762,0.0467803124307746,-0.0824202099630184,6.6426,5.03721,-18.76931,0.0431394926606172,0.0034650012164636,3.9,0.0774684462321522,-0.0531140394354201,-0.0154045603514774,-0.0550124039226389,-0.1471226580465376,0.0361921285934165,-0.0726564802833138,0.0458609711593176,-0.0855448380560304,-1.59898,-8.99456,-4.0059,0.0431394926606172,0.00417533343309,0.6999999999999998,0.0685746879687076,-0.1843426379719286,0.0143142230971147,0.0256626512201574,0.0397447910194639,0.0188217542405872,-0.0169909011139459,0.0452066517667288,-0.0860928329725592,14.96852,6.47222,-2.63706,0.0431394926606172,0.0081884405619083,13.1,0.0690472023686856,0.0589836281994315
2023-10-01,-0.0189438721850718,0.0013930003993785,-0.1355191161670319,0.0628419176250822,-0.0463361396226629,0.0394488349012931,-0.0661030399649495,9.73299,5.20304,-5.25702,0.0525977271779485,-0.0012873480059063,7.9,0.0750853294500828,-0.0069956879389021,-0.0101416097251352,0.0367464469442388,-0.0272942707604784,-0.0021929833350107,-0.0921203719348762,0.0467803124307746,-0.0824202099630184,6.6426,5.03721,-18.76931,0.0431394926606172,0.0034650012164636,3.9,0.0774684462321522,-0.0531140394354201,-0.0154045603514774,-0.0550124039226389,-0.1471226580465376,0.0361921285934165,-0.0726564802833138,0.0458609711593176,-0.0855448380560304,-1.59898,-8.99456,-4.0059,0.0431394926606172,0.00417533343309,0.6999999999999998,0.0685746879687076,-0.1843426379719286
2023-11-01,-0.0121096909617195,-0.0192556244896699,0.0901222981816918,0.0582285048997928,-0.0359633873824405,0.0330925502029284,-0.0626007285158722,14.87947,12.32301,8.87504,0.0525977271779485,0.0069735977484262,15.8,0.0571272706654859,-0.0365311656188191,-0.0189438721850718,0.0013930003993785,-0.1355191161670319,0.0628419176250822,-0.0463361396226629,0.0394488349012931,-0.0661030399649495,9.73299,5.20304,-5.25702,0.0525977271779485,-0.0012873480059063,7.9,0.0750853294500828,-0.0069956879389021,-0.0101416097251352,0.0367464469442388,-0.0272942707604784,-0.0021929833350107,-0.0921203719348762,0.0467803124307746,-0.0824202099630184,6.6426,5.03721,-18.76931,0.0431394926606172,0.0034650012164636,3.9,0.0774684462321522,-0.0531140394354201
