@date,"@dlog(ind1,0,12)","@dlog(ind2,0,12)","@dlog(ind3,0,12)","@dlog(ind4,0,12)","@dlog(ind5,0,12)","@dlog(ind6,0,12)",ind7,ind8,ind9,"@dlog(ind10,0,12)","@dlog(ind11,1,12)","@dlog(ind12,0,12)","@dlog(ind13,0,12)","@dlog(ind1(-1),0,12)","@dlog(ind2(-1),0,12)","@dlog(ind3(-1),0,12)","@dlog(ind4(-1),0,12)","@dlog(ind5(-1),0,12)","@dlog(ind6(-1),0,12)",ind7(-1),ind8(-1),ind9(-1),"@dlog(ind10(-1),0,12)","@dlog(ind11(-1),1,12)","@dlog(ind12(-1),0,12)","@dlog(ind13(-1),0,12)","@dlog(ind1(-2),0,12)","@dlog(ind2(-2),0,12)","@dlog(ind3(-2),0,12)","@dlog(ind4(-2),0,12)","@dlog(ind5(-2),0,12)","@dlog(ind6(-2),0,12)",ind7(-2),ind8(-2),ind9(-2),"@dlog(ind10(-2),0,12)","@dlog(ind11(-2),1,12)","@dlog(ind12(-2),0,12)","@dlog(ind13(-2),0,12)"
2019-01-01,0.0055652232035843,0.0072706621842373,0.0244561191373478,0.0015752116831873,0.0232817974079164,-0.0743017139925781,-4.3,-4.7,-2.6,0.0168438062853981,0.0359330102215524,0.0215851992705218,0.024327900508239,-0.0071126206623466,-0.0154468536840433,-0.0236264172626752,-0.0075167318406759,0.0248392318164754,-0.07599140084102,-3.22,-1.13,1.18,0.0169370474067216,-0.0235696793926196,0.008254568440452,0.0512803821231591,0.0005780664717898,0.0172339025384227,-0.0139867907147914,-0.0360105296320574,0.0212661431539791,-0.0811206310960672,0.12,1.48,5.78,0.0289898143858895,0.0099640273368413,0.0103931833235826,0.0168103668654984
2019-02-01,0.0098344460502737,0.0327136317662608,-0.0024794332548836,-0.0214307981440873,0.0211335955569014,-0.0692618291786075,-4.9,-6.7,-0.4,0.0168311336703252,-0.0632743260216237,0.0294328462100512,0.0243962893706433,0.0055652232035843,0.0072706621842373,0.0244561191373478,0.0015752116831873,0.0232817974079164,-0.0743017139925781,-4.3,-4.7,-2.6,0.0168438062853981,0.0359330102215524,0.0215851992705218,0.024327900508239,-0.0071126206623466,-0.0154468536840433,-0.0236264172626752,-0.0075167318406759,0.0248392318164754,-0.07599140084102,-3.22,-1.13,1.18,0.0169370474067216,-0.0235696793926196,0.008254568440452,0.0512803821231591
2019-03-01,0.0019262212194348,-0.0004750250510134,-0.0196309233002676,-0.0232078432926066,0.0294710480240487,-0.0779713073970098,-1.7,-6.1,-2.9,0.0240309615091431,0.0415034175801838,0.019174440128582,0.0150051111983655,0.0098344460502737,0.0327136317662608,-0.0024794332548836,-0.0214307981440873,0.0211335955569014,-0.0692618291786075,-4.9,-6.7,-0.4,0.0168311336703252,-0.0632743260216237,0.0294328462100512,0.0243962893706433,0.0055652232035843,0.0072706621842373,0.0244561191373478,0.0015752116831873,0.0232817974079164,-0.0743017139925781,-4.3,-4.7,-2.6,0.0168438062853981,0.0359330102215524,0.0215851992705218,0.024327900508239
2019-04-01,0.0038735537868319,0.0139149381543468,0.0049057070923383,-0.0495338616965277,0.0254613482016665,-0.0668708170018481,-3.7,-2.1,3.7,0.0238790792850052,0.0248532658010334,0.0170917207897591,0.0225856786834519,0.0019262212194348,-0.0004750250510134,-0.0196309233002676,-0.0232078432926066,0.0294710480240487,-0.0779713073970098,-1.7,-6.1,-2.9,0.0240309615091431,0.0415034175801838,0.019174440128582,0.0150051111983655,0.0098344460502737,0.0327136317662608,-0.0024794332548836,-0.0214307981440873,0.0211335955569014,-0.0692618291786075,-4.9,-6.7,-0.4,0.0168311336703252,-0.0632743260216237,0.0294328462100512,0.0243962893706433
2019-05-01,0.0049430776810721,0.0049225641419496,0.002243878047575,-0.0406438023431929,0.0217214036503223,-0.0683471077616664,-3.6,-5.1,-8.8,0.0116996993313405,-0.0148157332788705,0.0002921177211838,0.0361427569479442,0.0038735537868319,0.0139149381543468,0.0049057070923383,-0.0495338616965277,0.0254613482016665,-0.0668708170018481,-3.7,-2.1,3.7,0.0238790792850052,0.0248532658010334,0.0170917207897591,0.0225856786834519,0.0019262212194348,-0.0004750250510134,-0.0196309233002676,-0.0232078432926066,0.0294710480240487,-0.0779713073970098,-1.7,-6.1,-2.9,0.0240309615091431,0.0415034175801838,0.019174440128582,0.0150051111983655
2019-06-01,-0.0057757801955666,-0.0306632170581728,0.0009934541049503,-0.0450033866901966,0.0216282913717531,-0.0579349897693193,-3.7,-1.0,-1.7,-0.0085094525027242,-0.0449055036739496,-0.0001482590035175,0.0403634501939116,0.0049430776810721,0.0049225641419496,0.002243878047575,-0.0406438023431929,0.0217214036503223,-0.0683471077616664,-3.6,-5.1,-8.8,0.0116996993313405,-0.0148157332788705,0.0002921177211838,0.0361427569479442,0.0038735537868319,0.0139149381543468,0.0049057070923383,-0.0495338616965277,0.0254613482016665,-0.0668708170018481,-3.7,-2.1,3.7,0.0238790792850052,0.0248532658010334,0.0170917207897591,0.0225856786834519
2019-07-01,-0.0001948866319692,-0.018622817324549,-0.0126801264159945,-0.0349679186454032,0.022927904070805,-0.0563176465930457,-3.3,-6.3,-4.8,-0.0066144792015458,0.0156509237415809,0.0101157684961012,0.020924929950076,-0.0057757801955666,-0.0306632170581728,0.0009934541049503,-0.0450033866901966,0.0216282913717531,-0.0579349897693193,-3.7,-1.0,-1.7,-0.0085094525027242,-0.0449055036739496,-0.0001482590035175,0.0403634501939116,0.0049430776810721,0.0049225641419496,0.002243878047575,-0.0406438023431929,0.0217214036503223,-0.0683471077616664,-3.6,-5.1,-8.8,0.0116996993313405,-0.0148157332788705,0.0002921177211838,0.0361427569479442
2019-08-01,0.0110764285038227,-0.0200042373083553,-0.0018669370958956,-0.0341652293911645,0.0272914612622781,-0.0560012512988485,1.41,-0.2,-3.56,-0.0263894108265718,0.0104827171146784,0.0001555032606983,0.0488547635991567,-0.0001948866319692,-0.018622817324549,-0.0126801264159945,-0.0349679186454032,0.022927904070805,-0.0563176465930457,-3.3,-6.3,-4.8,-0.0066144792015458,0.0156509237415809,0.0101157684961012,0.020924929950076,-0.0057757801955666,-0.0306632170581728,0.0009934541049503,-0.0450033866901966,0.0216282913717531,-0.0579349897693193,-3.7,-1.0,-1.7,-0.0085094525027242,-0.0449055036739496,-0.0001482590035175,0.0403634501939116
2019-09-01,0.0131713483566855,0.0019260072905433,0.0048275449333354,-0.029425597537056,0.0062045830359975,-0.0566711321973443,-4.97,-7.14,0.49,-0.0333217587994978,0.0078548261261963,0.0105627310881191,0.0216202370261777,0.0110764285038227,-0.0200042373083553,-0.0018669370958956,-0.0341652293911645,0.0272914612622781,-0.0560012512988485,1.41,-0.2,-3.56,-0.0263894108265718,0.0104827171146784,0.0001555032606983,0.0488547635991567,-0.0001948866319692,-0.018622817324549,-0.0126801264159945,-0.0349679186454032,0.022927904070805,-0.0563176465930457,-3.3,-6.3,-4.8,-0.0066144792015458,0.0156509237415809,0.0101157684961012,0.020924929950076
2019-10-01,-0.0033071249745768,-0.0189078059767675,0.0126307194060801,-0.040418456608056,0.0182632254196573,-0.0447714045745142,-8.27,-12.7,-1.0,-0.0287123374122577,-0.0268001717750121,0.006897609617301,0.0384916767168439,0.0131713483566855,0.0019260072905433,0.0048275449333354,-0.029425597537056,0.0062045830359975,-0.0566711321973443,-4.97,-7.14,0.49,-0.0333217587994978,0.0078548261261963,0.0105627310881191,0.0216202370261777,0.0110764285038227,-0.0200042373083553,-0.0018669370958956,-0.0341652293911645,0.0272914612622781,-0.0560012512988485,1.41,-0.2,-3.56,-0.0263894108265718,0.0104827171146784,0.0001555032606983,0.0488547635991567
2019-11-01,0.0042329614652221,0.0015715571852359,0.016535455019139,-0.0462167787493266,0.0241341588806545,-0.0418397881388781,-3.64,-4.79,-2.51,-0.0238218442274469,-0.0004794623612327,-0.0003649243081378,0.0089995384818051,-0.0033071249745768,-0.0189078059767675,0.0126307194060801,-0.040418456608056,0.0182632254196573,-0.0447714045745142,-8.27,-12.7,-1.0,-0.0287123374122577,-0.0268001717750121,0.006897609617301,0.0384916767168439,0.0131713483566855,0.0019260072905433,0.0048275449333354,-0.029425597537056,0.0062045830359975,-0.0566711321973443,-4.97,-7.14,0.49,-0.0333217587994978,0.0078548261261963,0.0105627310881191,0.0216202370261777
2019-12-01,0.0069960080876807,0.0279319904577297,0.0194734386268793,-0.07110472159279,0.016333503063227,-0.0325516972804376,-2.13,-4.35,-2.89,-0.0175736787391151,0.0268241401944409,0.0004197487126145,0.001962364205557,0.0042329614652221,0.0015715571852359,0.016535455019139,-0.0462167787493266,0.0241341588806545,-0.0418397881388781,-3.64,-4.79,-2.51,-0.0238218442274469,-0.0004794623612327,-0.0003649243081378,0.0089995384818051,-0.0033071249745768,-0.0189078059767675,0.0126307194060801,-0.040418456608056,0.0182632254196573,-0.0447714045745142,-8.27,-12.7,-1.0,-0.0287123374122577,-0.0268001717750121,0.006897609617301,0.0384916767168439
2020-01-01,-0.0042062194686325,0.0199221311020352,-0.013876407390005,-0.0588809519738706,0.0134168094138482,-0.026960980891169,-5.04,-8.95,-3.81,-0.0095629067483899,-0.0021805248749311,-0.0023686388078596,-0.0177611530335743,0.0069960080876807,0.0279319904577297,0.0194734386268793,-0.07110472159279,0.016333503063227,-0.0325516972804376,-2.13,-4.35,-2.89,-0.0175736787391151,0.0268241401944409,0.0004197487126145,0.001962364205557,0.0042329614652221,0.0015715571852359,0.016535455019139,-0.0462167787493266,0.0241341588806545,-0.0418397881388781,-3.64,-4.79,-2.51,-0.0238218442274469,-0.0004794623612327,-0.0003649243081378,0.0089995384818051
2020-02-01,0.009640123915604,0.0234348073947359,0.0226052039950221,-0.0219597034991929,0.0154499303660955,-0.0270015687984832,-2.75,-6.92,0.94,-0.0227256863440024,0.087312965703409,-0.0089659296770951,0.0099008934476136,-0.0042062194686325,0.0199221311020352,-0.013876407390005,-0.0588809519738706,0.0134168094138482,-0.026960980891169,-5.04,-8.95,-3.81,-0.0095629067483899,-0.0021805248749311,-0.0023686388078596,-0.0177611530335743,0.0069960080876807,0.0279319904577297,0.0194734386268793,-0.07110472159279,0.016333503063227,-0.0325516972804376,-2.13,-4.35,-2.89,-0.0175736787391151,0.0268241401944409,0.0004197487126145,0.001962364205557
2020-03-01,-0.0863777527427531,-0.1739939012499896,-0.1442022407310821,-0.0798573453848412,-0.0269862115485564,0.0747272733867836,-7.35,-7.39,-1.1,-0.0504173489227204,-0.1177347979761673,-0.098413507900239,-0.1230729419399452,0.009640123915604,0.0234348073947359,0.0226052039950221,-0.0219597034991929,0.0154499303660955,-0.0270015687984832,-2.75,-6.92,0.94,-0.0227256863440024,0.087312965703409,-0.0089659296770951,0.0099008934476136,-0.0042062194686325,0.0199221311020352,-0.013876407390005,-0.0588809519738706,0.0134168094138482,-0.026960980891169,-5.04,-8.95,-3.81,-0.0095629067483899,-0.0021805248749311,-0.0023686388078596,-0.0177611530335743
2020-04-01,-0.2684417202549891,-0.5312706862077059,-0.4087068235867681,-0.2783046999562639,-0.032049482324612,0.172713198235292,-36.3,-47.3,-24.3,-0.08774318541787,-0.4121108336295908,-0.4177012156403936,-0.3937807115135649,-0.0863777527427531,-0.1739939012499896,-0.1442022407310821,-0.0798573453848412,-0.0269862115485564,0.0747272733867836,-7.35,-7.39,-1.1,-0.0504173489227204,-0.1177347979761673,-0.098413507900239,-0.1230729419399452,0.009640123915604,0.0234348073947359,0.0226052039950221,-0.0219597034991929,0.0154499303660955,-0.0270015687984832,-2.75,-6.92,0.94,-0.0227256863440024,0.087312965703409,-0.0089659296770951,0.0099008934476136
2020-05-01,-0.1925193871458122,-0.3525532313211154,-0.2727151942929842,-0.1753214848808637,-0.0319931039980945,0.2017139385034569,-33.09,-56.85,-49.45,-0.0919906571936284,0.2513043473816894,-0.250890087083424,-0.2337860620866356,-0.2684417202549891,-0.5312706862077059,-0.4087068235867681,-0.2783046999562639,-0.032049482324612,0.172713198235292,-36.3,-47.3,-24.3,-0.08774318541787,-0.4121108336295908,-0.4177012156403936,-0.3937807115135649,-0.0863777527427531,-0.1739939012499896,-0.1442022407310821,-0.0798573453848412,-0.0269862115485564,0.0747272733867836,-7.35,-7.39,-1.1,-0.0504173489227204,-0.1177347979761673,-0.098413507900239,-0.1230729419399452
2020-06-01,-0.0977328584875589,-0.1770869917821045,-0.1627919297724709,-0.1191206507051934,-0.0369413732903414,0.1996455928751688,-22.95,-55.69,-57.12,-0.0611827505901754,0.2912759055979758,-0.1234633791568438,-0.1005845120525963,-0.1925193871458122,-0.3525532313211154,-0.2727151942929842,-0.1753214848808637,-0.0319931039980945,0.2017139385034569,-33.09,-56.85,-49.45,-0.0919906571936284,0.2513043473816894,-0.250890087083424,-0.2337860620866356,-0.2684417202549891,-0.5312706862077059,-0.4087068235867681,-0.2783046999562639,-0.032049482324612,0.172713198235292,-36.3,-47.3,-24.3,-0.08774318541787,-0.4121108336295908,-0.4177012156403936,-0.3937807115135649
2020-07-01,-0.0446128689993727,-0.12513557119851,-0.0875983381860212,-0.0772881449345721,-0.0300391781054107,0.183183120924868,-12.06,-45.4,-33.08,-0.0499926893378841,0.0816178391516491,-0.0614520731425161,-0.0569744944482515,-0.0977328584875589,-0.1770869917821045,-0.1627919297724709,-0.1191206507051934,-0.0369413732903414,0.1996455928751688,-22.95,-55.69,-57.12,-0.0611827505901754,0.2912759055979758,-0.1234633791568438,-0.1005845120525963,-0.1925193871458122,-0.3525532313211154,-0.2727151942929842,-0.1753214848808637,-0.0319931039980945,0.2017139385034569,-33.09,-56.85,-49.45,-0.0919906571936284,0.2513043473816894,-0.250890087083424,-0.2337860620866356
2020-08-01,-0.0276358597529045,-0.0952318743346483,-0.0587981799154215,-0.078494548567459,-0.0261822928129529,0.1631716180261086,-10.6,-37.6,-30.12,-0.0359803735782291,-0.0820319429470348,-0.0088842040222472,-0.0372387277511636,-0.0446128689993727,-0.12513557119851,-0.0875983381860212,-0.0772881449345721,-0.0300391781054107,0.183183120924868,-12.06,-45.4,-33.08,-0.0499926893378841,0.0816178391516491,-0.0614520731425161,-0.0569744944482515,-0.0977328584875589,-0.1770869917821045,-0.1627919297724709,-0.1191206507051934,-0.0369413732903414,0.1996455928751688,-22.95,-55.69,-57.12,-0.0611827505901754,0.2912759055979758,-0.1234633791568438,-0.1005845120525963
2020-09-01,-0.0236110082152798,-0.0825520041704663,-0.0493984433810084,-0.0498681234190163,-0.011884880886865,0.146265048623416,-9.83,-33.25,-20.01,-0.0331823541644862,0.0406742667917692,-0.0259491617374205,-0.032372069117196,-0.0276358597529045,-0.0952318743346483,-0.0587981799154215,-0.078494548567459,-0.0261822928129529,0.1631716180261086,-10.6,-37.6,-30.12,-0.0359803735782291,-0.0820319429470348,-0.0088842040222472,-0.0372387277511636,-0.0446128689993727,-0.12513557119851,-0.0875983381860212,-0.0772881449345721,-0.0300391781054107,0.183183120924868,-12.06,-45.4,-33.08,-0.0499926893378841,0.0816178391516491,-0.0614520731425161,-0.0569744944482515
2020-10-01,-0.0072095239642386,-0.0508909890918101,-0.042754890715341,-0.0186228470044342,-0.014000531860808,0.1268753964584057,-10.06,-26.12,1.0,-0.0429578489665702,0.0519650099838364,-0.0270006018185062,-0.0010594477758445,-0.0236110082152798,-0.0825520041704663,-0.0493984433810084,-0.0498681234190163,-0.011884880886865,0.146265048623416,-9.83,-33.25,-20.01,-0.0331823541644862,0.0406742667917692,-0.0259491617374205,-0.032372069117196,-0.0276358597529045,-0.0952318743346483,-0.0587981799154215,-0.078494548567459,-0.0261822928129529,0.1631716180261086,-10.6,-37.6,-30.12,-0.0359803735782291,-0.0820319429470348,-0.0088842040222472,-0.0372387277511636
2020-11-01,-0.0019175202786492,-0.0412813854932059,-0.0333790698753002,0.0004099282682945,-0.0244714464155473,0.1281176842230342,-7.23,-17.65,-2.39,-0.0278453056687233,-0.0676446936839649,-0.0023903956742676,0.0430333548538133,-0.0072095239642386,-0.0508909890918101,-0.042754890715341,-0.0186228470044342,-0.014000531860808,0.1268753964584057,-10.06,-26.12,1.0,-0.0429578489665702,0.0519650099838364,-0.0270006018185062,-0.0010594477758445,-0.0236110082152798,-0.0825520041704663,-0.0493984433810084,-0.0498681234190163,-0.011884880886865,0.146265048623416,-9.83,-33.25,-20.01,-0.0331823541644862,0.0406742667917692,-0.0259491617374205,-0.032372069117196
2020-12-01,-0.0064572301714953,-0.0614908129272322,-0.0308438104668962,-0.0009207423424637,-0.0188387900159296,0.1366126675961787,-7.88,-16.9,-5.61,-0.014582410444512,0.0259181310332827,-0.023702776202235,0.0008260397822192,-0.0019175202786492,-0.0412813854932059,-0.0333790698753002,0.0004099282682945,-0.0244714464155473,0.1281176842230342,-7.23,-17.65,-2.39,-0.0278453056687233,-0.0676446936839649,-0.0023903956742676,0.0430333548538133,-0.0072095239642386,-0.0508909890918101,-0.042754890715341,-0.0186228470044342,-0.014000531860808,0.1268753964584057,-10.06,-26.12,1.0,-0.0429578489665702,0.0519650099838364,-0.0270006018185062,-0.0010594477758445
2021-01-01,-0.0060407594280196,-0.0400502915951097,-0.0143599094256892,-0.018717451913182,-0.0164029906909828,0.1303628980095599,-3.95,-15.29,-8.54,0.0094959596477322,-0.0568431209180877,-0.0463959064588621,-0.0077550435025779,-0.0064572301714953,-0.0614908129272322,-0.0308438104668962,-0.0009207423424637,-0.0188387900159296,0.1366126675961787,-7.88,-16.9,-5.61,-0.014582410444512,0.0259181310332827,-0.023702776202235,0.0008260397822192,-0.0019175202786492,-0.0412813854932059,-0.0333790698753002,0.0004099282682945,-0.0244714464155473,0.1281176842230342,-7.23,-17.65,-2.39,-0.0278453056687233,-0.0676446936839649,-0.0023903956742676,0.0430333548538133
2021-02-01,-0.0197159652585074,-0.062498268580672,-0.0440376064472394,-0.007981826768459,-0.0200302546983097,0.1404829269209999,-6.34,-13.66,-3.06,0.0055200654614431,0.0320518806817236,-0.0388182814011592,-0.0387998790843617,-0.0060407594280196,-0.0400502915951097,-0.0143599094256892,-0.018717451913182,-0.0164029906909828,0.1303628980095599,-3.95,-15.29,-8.54,0.0094959596477322,-0.0568431209180877,-0.0463959064588621,-0.0077550435025779,-0.0064572301714953,-0.0614908129272322,-0.0308438104668962,-0.0009207423424637,-0.0188387900159296,0.1366126675961787,-7.88,-16.9,-5.61,-0.014582410444512,0.0259181310332827,-0.023702776202235,0.0008260397822192
2021-03-01,0.0954378807235336,0.1771290233443432,0.1495542481838541,0.0453767933130162,0.0097668977526499,0.0413284513231868,-2.12,-9.21,-6.48,0.0619653095312173,0.1707848794451951,0.0664329759798354,0.1454710110361405,-0.0197159652585074,-0.062498268580672,-0.0440376064472394,-0.007981826768459,-0.0200302546983097,0.1404829269209999,-6.34,-13.66,-3.06,0.0055200654614431,0.0320518806817236,-0.0388182814011592,-0.0387998790843617,-0.0060407594280196,-0.0400502915951097,-0.0143599094256892,-0.018717451913182,-0.0164029906909828,0.1303628980095599,-3.95,-15.29,-8.54,0.0094959596477322,-0.0568431209180877,-0.0463959064588621,-0.0077550435025779
2021-04-01,0.2651463615686076,0.5182401214399456,0.3810819861002352,0.2629791870422373,0.0255860230370226,-0.0606398886423855,-0.31,-3.42,-4.01,0.1221014415731378,0.4085454403023991,0.3357137436788795,0.3512169802945601,0.0954378807235336,0.1771290233443432,0.1495542481838541,0.0453767933130162,0.0097668977526499,0.0413284513231868,-2.12,-9.21,-6.48,0.0619653095312173,0.1707848794451951,0.0664329759798354,0.1454710110361405,-0.0197159652585074,-0.062498268580672,-0.0440376064472394,-0.007981826768459,-0.0200302546983097,0.1404829269209999,-6.34,-13.66,-3.06,0.0055200654614431,0.0320518806817236,-0.0388182814011592,-0.0387998790843617
2021-05-01,0.1939826684366865,0.3454636188049846,0.2487341323467173,0.1399771829072831,0.0280210240498242,-0.0908230747771261,1.39,1.57,1.71,0.1415772056303978,-0.1888981533525258,0.2064979274792442,0.1461025998751033,0.2651463615686076,0.5182401214399456,0.3810819861002352,0.2629791870422373,0.0255860230370226,-0.0606398886423855,-0.31,-3.42,-4.01,0.1221014415731378,0.4085454403023991,0.3357137436788795,0.3512169802945601,0.0954378807235336,0.1771290233443432,0.1495542481838541,0.0453767933130162,0.0097668977526499,0.0413284513231868,-2.12,-9.21,-6.48,0.0619653095312173,0.1707848794451951,0.0664329759798354,0.1454710110361405
2021-06-01,0.1050186659682488,0.1750026648461693,0.1275524273226675,0.1152172450589947,0.0307369286219474,-0.1102138372185761,-0.67,-0.82,0.86,0.1435774605765987,-0.2296755233518563,0.0716529340583864,0.06466376923969,0.1939826684366865,0.3454636188049846,0.2487341323467173,0.1399771829072831,0.0280210240498242,-0.0908230747771261,1.39,1.57,1.71,0.1415772056303978,-0.1888981533525258,0.2064979274792442,0.1461025998751033,0.2651463615686076,0.5182401214399456,0.3810819861002352,0.2629791870422373,0.0255860230370226,-0.0606398886423855,-0.31,-3.42,-4.01,0.1221014415731378,0.4085454403023991,0.3357137436788795,0.3512169802945601
2021-07-01,0.0548681206099921,0.1416350405580191,0.0612778619231875,0.0671886330630702,0.0324436409349422,-0.1272829986385346,2.46,-2.65,5.18,0.14496110442614,-0.1113130168263834,0.0128316118078046,0.0208043272928071,0.1050186659682488,0.1750026648461693,0.1275524273226675,0.1152172450589947,0.0307369286219474,-0.1102138372185761,-0.67,-0.82,0.86,0.1435774605765987,-0.2296755233518563,0.0716529340583864,0.06466376923969,0.1939826684366865,0.3454636188049846,0.2487341323467173,0.1399771829072831,0.0280210240498242,-0.0908230747771261,1.39,1.57,1.71,0.1415772056303978,-0.1888981533525258,0.2064979274792442,0.1461025998751033
2021-08-01,0.0408921246746851,0.1223712716093903,0.0354847350380609,0.0372472887407635,0.0253306247740905,-0.1409854715258731,1.57,-0.03,6.17,0.1646631944129124,0.0780995197903524,-0.0081393076226659,0.043983272806229,0.0548681206099921,0.1416350405580191,0.0612778619231875,0.0671886330630702,0.0324436409349422,-0.1272829986385346,2.46,-2.65,5.18,0.14496110442614,-0.1113130168263834,0.0128316118078046,0.0208043272928071,0.1050186659682488,0.1750026648461693,0.1275524273226675,0.1152172450589947,0.0307369286219474,-0.1102138372185761,-0.67,-0.82,0.86,0.1435774605765987,-0.2296755233518563,0.0716529340583864,0.06466376923969
2021-09-01,0.0464803324783913,0.1167283971779058,0.0196043860077068,0.0250053455281031,0.0218270891421221,-0.1396174891610657,2.29,1.22,-0.65,0.2134206024486404,-0.0416860005206816,0.0039088898458379,0.0418445814525378,0.0408921246746851,0.1223712716093903,0.0354847350380609,0.0372472887407635,0.0253306247740905,-0.1409854715258731,1.57,-0.03,6.17,0.1646631944129124,0.0780995197903524,-0.0081393076226659,0.043983272806229,0.0548681206099921,0.1416350405580191,0.0612778619231875,0.0671886330630702,0.0324436409349422,-0.1272829986385346,2.46,-2.65,5.18,0.14496110442614,-0.1113130168263834,0.0128316118078046,0.0208043272928071
2021-10-01,0.0305759962113008,0.1122849798072733,0.0115245174872713,-0.0231680046950888,0.0231153289665915,-0.1453909735712413,4.44,3.09,7.03,0.2760116932127898,-0.0450381755454869,-0.0075524757414964,0.0838244055010539,0.0464803324783913,0.1167283971779058,0.0196043860077068,0.0250053455281031,0.0218270891421221,-0.1396174891610657,2.29,1.22,-0.65,0.2134206024486404,-0.0416860005206816,0.0039088898458379,0.0418445814525378,0.0408921246746851,0.1223712716093903,0.0354847350380609,0.0372472887407635,0.0253306247740905,-0.1409854715258731,1.57,-0.03,6.17,0.1646631944129124,0.0780995197903524,-0.0081393076226659,0.043983272806229
2021-11-01,0.0490469670161255,0.1502461212018646,0.0187284063355548,-0.0196035227860447,0.0295127135698907,-0.1739215792660706,3.99,6.32,3.06,0.2792037897242467,0.0475579989034145,-0.0059119233119089,0.0576755655938798,0.0305759962113008,0.1122849798072733,0.0115245174872713,-0.0231680046950888,0.0231153289665915,-0.1453909735712413,4.44,3.09,7.03,0.2760116932127898,-0.0450381755454869,-0.0075524757414964,0.0838244055010539,0.0464803324783913,0.1167283971779058,0.0196043860077068,0.0250053455281031,0.0218270891421221,-0.1396174891610657,2.29,1.22,-0.65,0.2134206024486404,-0.0416860005206816,0.0039088898458379,0.0418445814525378
2021-12-01,0.0561208852531516,0.1617377414061129,0.017798916108946,-0.0108280985013573,0.0181660076272862,-0.1989647286554188,5.6,11.5,2.1,0.3014225979345104,-0.0396980084560372,-0.0022956750645493,0.129303032644569,0.0490469670161255,0.1502461212018646,0.0187284063355548,-0.0196035227860447,0.0295127135698907,-0.1739215792660706,3.99,6.32,3.06,0.2792037897242467,0.0475579989034145,-0.0059119233119089,0.0576755655938798,0.0305759962113008,0.1122849798072733,0.0115245174872713,-0.0231680046950888,0.0231153289665915,-0.1453909735712413,4.44,3.09,7.03,0.2760116932127898,-0.0450381755454869,-0.0075524757414964,0.0838244055010539
2022-01-01,0.0581493150377641,0.171013435410213,0.0100883080544749,-0.0415902394773919,0.0282476931454249,-0.2119333797544378,6.15,8.96,4.48,0.3078932041926414,0.0339015516756813,0.0434432671808737,0.0751274585025605,0.0561208852531516,0.1617377414061129,0.017798916108946,-0.0108280985013573,0.0181660076272862,-0.1989647286554188,5.6,11.5,2.1,0.3014225979345104,-0.0396980084560372,-0.0022956750645493,0.129303032644569,0.0490469670161255,0.1502461212018646,0.0187284063355548,-0.0196035227860447,0.0295127135698907,-0.1739215792660706,3.99,6.32,3.06,0.2792037897242467,0.0475579989034145,-0.0059119233119089,0.0576755655938798
2022-02-01,0.064030176376062,0.1785077678635938,0.0217659647039116,-0.0528251865736031,0.0309626825190925,-0.2242268019448969,9.5,12.97,2.51,0.3462053645247307,-0.0581006735829698,0.030890571974746,0.0621551676474085,0.0581493150377641,0.171013435410213,0.0100883080544749,-0.0415902394773919,0.0282476931454249,-0.2119333797544378,6.15,8.96,4.48,0.3078932041926414,0.0339015516756813,0.0434432671808737,0.0751274585025605,0.0561208852531516,0.1617377414061129,0.017798916108946,-0.0108280985013573,0.0181660076272862,-0.1989647286554188,5.6,11.5,2.1,0.3014225979345104,-0.0396980084560372,-0.0022956750645493,0.129303032644569
2022-03-01,0.0151360879632092,0.1074814552203005,-0.0232609098354252,-0.1140533100456773,0.0370033211164777,-0.2079484628073755,4.34,12.42,8.82,0.3851132514121493,-0.1215064349547159,-0.054780524317441,-0.0430352793069603,0.064030176376062,0.1785077678635938,0.0217659647039116,-0.0528251865736031,0.0309626825190925,-0.2242268019448969,9.5,12.97,2.51,0.3462053645247307,-0.0581006735829698,0.030890571974746,0.0621551676474085,0.0581493150377641,0.171013435410213,0.0100883080544749,-0.0415902394773919,0.0282476931454249,-0.2119333797544378,6.15,8.96,4.48,0.3078932041926414,0.0339015516756813,0.0434432671808737,0.0751274585025605
2022-04-01,0.0589509456271999,0.2479487236832804,0.0282290553351884,-0.0795364077376641,0.0345640440084169,-0.2086500772167472,-1.43,6.6,6.92,0.3683169117296172,-0.0307064096555702,0.0688353797884051,0.1280310575888892,0.0151360879632092,0.1074814552203005,-0.0232609098354252,-0.1140533100456773,0.0370033211164777,-0.2079484628073755,4.34,12.42,8.82,0.3851132514121493,-0.1215064349547159,-0.054780524317441,-0.0430352793069603,0.064030176376062,0.1785077678635938,0.0217659647039116,-0.0528251865736031,0.0309626825190925,-0.2242268019448969,9.5,12.97,2.51,0.3462053645247307,-0.0581006735829698,0.030890571974746,0.0621551676474085
