_date_,FAG1F,FAG2F,FAG3F,FAG4F,FAG5F,FCON1F,FCON2F,FCON3F,FCON4F,FCON5F,FCP1F,FCP2F,FCP3F,FCP4F,FCP5F,FCP6F,FCP7F,FCPU1F,FCPU2F,FCPU3F,FEXP1F,FEXP2F,FEXP3F,FEXP4F,FEXP5F,FIMP1F,FIMP2F,FIMP3F,FIMP4F,FIMPU1F,FIMPU2F,FIMPU3F,FIMPU4F,FIND1F,FIND2F,FIND3F,FIND4F,FIND5F,FIND6F,FINV1F,FINV2F,FINV3F,FINV4F,FINV5F,FSER1F,FSER2F,FSER3F,FSER4F,FSER5F,FSER6F,f202004,f202003,fvirus
2016-05-01,-1.697205,0.950924,-1.42728,0.213289,1.311651,-1.542653,-5.510685,-1.326421,-0.843729,-0.965728,3.797595,-3.579418,-1.345189,-0.40232,-1.683797,-0.607089,0.074292,-1.528316,0.008689,-0.723522,0.585749,0.421873,-0.145817,-0.359175,0.444613,0.452408,0.143658,0.545267,-0.960862,-1.541444,0.309815,0.115151,0.020506,2.242357,-0.173903,-2.465293,0.279474,1.326109,-0.51756,1.185666,-1.445754,-0.971821,-2.943063,-0.284967,1.987141,2.310826,0.67088,-0.737295,-0.548368,-0.667273,0,0,0.0
2016-06-01,-1.561739,0.925099,-1.420215,0.287703,1.352259,-1.806031,-5.104215,-0.984746,-0.47503,-0.406207,4.285936,-3.389635,-1.740223,0.319302,-1.255033,-0.407938,1.290512,-1.194207,0.303389,-0.217182,0.748711,0.05891,0.451407,0.32368,0.524243,0.233608,0.367659,0.06809,-1.043874,-1.446314,0.194134,0.147204,0.027267,2.333311,-0.427076,-2.57438,-0.199918,0.256508,-1.1843,0.862102,-1.674723,-1.605824,-2.715989,1.142859,2.138359,2.347568,0.808459,-1.127756,-0.395918,-0.599314,0,0,0.0
2016-07-01,-1.107981,0.803271,-1.49313,-0.02485,0.919377,-1.317642,-4.830851,-0.702302,-0.669485,0.157236,3.422093,-3.171322,-1.887392,-0.261032,-0.660878,-1.013474,-0.36269,-0.651698,0.48941,0.186277,0.267598,-0.774527,-0.156533,0.701551,0.496213,-0.69842,0.806837,-0.488632,-1.170049,-1.253183,0.150394,0.160143,0.019814,1.878268,-0.545653,-2.663469,0.477536,0.295825,-0.526355,0.305588,-0.602045,-2.20512,-1.417552,1.754073,2.278523,2.624718,0.637627,-1.086346,-0.498883,-0.754693,0,0,0.0
2016-08-01,-1.312195,1.151971,-1.681321,-0.214469,-0.070411,-1.213168,-4.854794,-0.436931,-0.762061,1.453968,3.402323,-2.756822,-1.981545,-0.242241,-0.609277,-0.668072,-0.251053,-0.253019,0.508735,0.374227,0.221768,-0.06231,-0.388533,-1.200083,0.270004,-0.993513,0.928388,0.516532,-0.410785,-1.102933,0.108524,0.111613,0.054635,1.881249,-0.331729,-2.270427,0.493966,0.529254,-0.566073,1.491052,1.854311,-1.988758,0.029975,1.774266,2.184811,2.731793,0.419143,-0.934187,-0.436097,-0.560665,0,0,0.0
2016-09-01,-1.773304,0.986597,-1.98959,-0.240492,-0.741272,-1.020437,-4.584142,-0.301152,-1.015608,1.62525,3.301489,-2.546645,-1.471219,-0.978042,-0.969499,-0.266436,-0.762815,-0.022137,0.316185,0.182592,0.229506,0.059108,-0.753764,0.008008,0.739311,-0.983869,1.129067,1.237817,-0.320968,-0.976386,0.083831,0.068353,0.009852,1.794641,-0.24657,-2.038226,0.966264,0.311955,-0.527883,1.755796,2.618154,-0.702855,-0.48659,0.133429,2.100444,2.64092,0.642465,-0.630257,-0.555749,-0.392547,0,0,0.0
2016-10-01,-2.383855,0.918674,-1.96943,0.122654,-0.060621,-1.085029,-4.890689,-0.298958,-1.071195,1.268583,3.628835,-2.205558,-1.56012,-0.435323,-1.292313,0.128399,-0.138343,0.136379,0.261653,0.237745,0.561781,-0.291359,0.003489,-0.06269,1.037691,-0.278915,1.10253,0.681343,-0.662258,-0.897785,0.127502,0.027859,0.050938,1.994547,-0.155256,-1.591432,0.755252,0.76792,-0.230404,1.610804,2.227325,0.761746,-2.263212,-0.634122,2.095386,2.396294,0.755102,-0.688328,-0.363091,-0.64014,0,0,0.0
2016-11-01,-2.005496,1.032475,-1.443357,0.050676,0.814871,-0.796953,-4.387319,-0.051701,-0.656599,0.844148,3.689465,-1.955679,-2.043189,-0.195795,-1.157861,0.351627,0.518193,0.225225,0.250789,0.323898,0.520854,0.250841,-0.331362,-0.864625,0.815666,-0.014494,0.911292,0.910348,-0.565627,-0.849664,0.176675,-0.02595,0.016789,2.239708,-0.286432,-1.479504,0.495765,1.075836,0.176365,0.751566,1.481732,-0.772527,-1.133214,0.857626,2.26684,2.608383,0.668516,-0.853593,-0.3258,-0.543595,0,0,0.0
2016-12-01,-1.322072,1.647367,-1.078453,0.200169,1.373345,-0.369709,-4.649216,0.111482,-0.481697,0.614565,3.58392,-1.613363,-2.066525,-0.551661,-0.674657,0.17995,0.367621,0.315659,0.279208,0.435251,0.737005,0.244148,-0.055661,-0.052506,0.803091,0.322963,0.747379,0.682097,-0.480063,-0.81697,0.218328,0.017164,-0.00489,2.508138,-0.558577,-1.513027,0.264035,0.253553,0.29138,0.835798,1.652641,-0.933162,-0.446276,0.958231,2.493455,2.878737,0.934269,-0.78811,-0.367902,-0.248083,0,0,0.0
2017-01-01,-0.325532,2.046465,-0.744708,0.610866,2.525466,-0.29021,-5.095858,0.41749,-0.755942,0.860819,3.641405,-1.101996,-1.825005,-0.708927,-0.527278,0.827273,0.1234,0.462489,0.069035,0.335517,1.17446,0.875371,0.879262,-0.848976,0.289936,0.938682,0.301323,0.676361,0.256923,-0.816262,0.273528,-0.030553,0.073159,2.942117,-0.497957,-1.026666,0.445376,-0.097999,0.342984,1.421579,2.287924,-0.479361,-0.09738,0.460951,2.719279,2.91762,1.082178,-0.879652,-0.184016,-0.092224,0,0,0.0
2017-02-01,0.980779,1.501711,-0.888101,0.122538,2.032604,0.007271,-5.080517,0.640437,-1.013957,0.488253,3.17471,-0.132158,-2.265078,-0.109809,-0.218417,0.278546,-0.641091,0.158898,0.262002,0.571311,1.168815,0.791562,0.87443,0.218754,0.19838,1.216578,0.041921,0.2171,0.209998,-0.593045,0.111031,0.323293,-0.244327,3.023677,-0.70713,-0.823132,0.136998,-0.293178,0.628058,1.394936,2.063279,-0.117901,-0.474214,-0.220874,2.813717,2.959331,0.90812,-1.090792,-0.079876,0.070153,0,0,0.0
2017-03-01,1.084857,1.308533,-1.264395,0.250104,1.597305,0.048047,-4.849153,0.940778,-0.928623,0.068523,3.190308,-0.051378,-2.105365,-0.968614,0.255525,0.075649,0.39871,-0.011317,0.472865,0.827572,1.412338,0.916361,1.796527,-0.327924,0.244099,1.499101,0.055243,-0.165764,0.193077,-0.378344,-0.054186,0.37936,0.228883,3.226243,-0.725057,-0.523158,0.121362,-0.748251,0.334856,1.234664,0.806921,0.009499,-1.675944,-0.944416,2.703252,2.755607,1.089644,-1.26578,-0.001205,0.463663,0,0,0.0
2017-04-01,0.96178,1.034835,-1.394302,-0.225845,0.269143,0.979997,-3.844206,1.022486,-1.320576,-0.754284,2.9968,-0.19053,-2.035156,-1.271797,0.821385,-0.893235,-1.131394,-0.311385,0.726535,0.989045,1.00533,0.332137,0.718757,0.878866,0.515051,0.731477,0.513298,-0.387551,-0.253704,-0.134178,-0.204921,-0.023365,0.007801,3.133519,-0.933953,-0.820873,0.238681,-0.293629,0.980832,0.537952,0.082365,-0.614452,-1.832545,0.316566,2.888405,2.839668,1.06067,-0.900509,0.211315,-0.080006,0,0,0.0
2017-05-01,0.284451,1.427414,-1.418874,0.094147,0.439895,1.544242,-3.949502,0.824364,-1.586654,-0.896502,3.985453,-0.561811,-1.74549,-1.15298,0.957963,-0.206494,0.01075,-0.072107,0.539104,0.926723,1.157205,0.494169,0.90693,-0.676246,0.608917,1.059756,0.391649,0.515321,0.031352,-0.101028,-0.113057,-0.014435,-0.019126,3.51219,-0.795486,-0.902641,0.69807,-0.807991,0.710573,0.888619,0.468757,-1.756874,-0.390866,1.592395,2.979016,3.038345,0.696238,-0.736033,0.302359,0.09249,0,0,0.0
2017-06-01,0.195366,1.375852,-1.003695,-0.25607,0.535758,2.253249,-3.948166,0.40082,-1.944997,-1.019651,4.217462,-0.888982,-1.558976,-1.109357,0.355175,0.17645,-0.852991,0.012383,0.372206,0.888148,1.0561,0.663498,0.196305,-0.261532,0.673804,0.867325,0.517028,0.882728,-0.181548,-0.089608,-0.04415,-0.013482,0.01461,3.969512,-0.585687,-1.003366,0.939485,0.117775,1.125798,1.304803,1.392073,-1.132352,-0.220699,0.567031,3.127282,3.356087,0.719927,-0.160089,-0.030053,0.222219,0,0,0.0
2017-07-01,-0.327373,1.396288,-0.626437,-0.146755,1.131566,2.424231,-3.955011,0.046772,-1.220055,-0.743952,4.567296,-1.184039,-1.971364,-0.054028,-0.278111,0.250111,0.506065,0.158621,0.3606,0.998335,1.243161,0.30556,0.944143,0.076727,1.159995,1.588089,0.443844,0.287127,-0.62993,-0.121857,-0.056723,-0.01744,-0.010995,4.085043,-0.323754,-0.970179,0.071705,-0.110147,0.621407,1.878046,1.483561,-0.260811,-1.078627,-0.103055,2.990003,3.227239,0.839814,-0.399346,0.57671,0.152544,0,0,0.0
2017-08-01,-0.133766,0.881068,-0.003782,-0.454916,1.515629,2.351313,-3.999234,-0.080314,-1.01206,-0.966355,4.23754,-1.384755,-2.07895,-0.447563,-0.284788,0.264109,0.892858,0.251303,0.46441,1.090683,1.077134,0.494413,0.700842,-0.629094,1.256275,1.44806,0.523943,1.00796,-0.559089,-0.136672,-0.044373,0.003586,0.000217,3.86568,-0.284327,-1.029173,-0.222478,-0.301822,0.502606,1.697403,1.438874,-0.691128,-0.824601,0.463618,3.003875,3.363182,0.725646,-0.606444,0.700037,0.327185,0,0,0.0
2017-09-01,0.166552,0.763649,0.295157,-0.442606,1.732275,2.522516,-3.537475,0.158709,-0.5562,-0.611994,3.965353,-1.333627,-2.262872,-0.418099,0.20497,-0.21338,0.358656,0.249012,0.565368,1.148929,1.117325,0.743971,0.646227,-0.385089,1.176126,1.598377,0.55018,0.35659,-0.877481,-0.128772,-0.051038,0.018507,-0.007643,3.695762,-0.107203,-0.924479,-0.001156,-0.617659,0.336608,1.979232,1.807726,-0.861344,-0.317599,0.533187,3.01546,3.445865,0.938287,-0.625099,0.654912,0.508663,0,0,0.0
2017-10-01,1.241769,0.667423,0.430215,-0.751961,1.606611,2.609031,-3.308982,0.409846,-0.185655,-0.099048,3.772495,-1.21773,-2.025556,-0.507774,0.204459,-0.132605,0.42788,0.307209,0.603964,1.214924,1.195705,0.695568,1.074132,-0.231344,1.093523,1.615046,0.423389,0.533108,-0.659129,-0.143807,-0.101823,0.02914,0.001439,3.915666,-0.16645,-1.155773,0.411463,-0.612662,0.723591,2.4305,2.315081,-0.757952,0.028076,0.203899,2.988544,3.570558,0.845937,-0.649751,0.581517,0.3204,0,0,0.0
2017-11-01,1.661162,0.99566,0.226025,-0.689445,1.429424,3.180405,-3.129561,0.485581,-0.426404,-0.008434,3.651381,-1.235375,-1.755437,-0.792961,0.29636,0.0528,-0.502896,0.44166,0.638262,1.339605,1.066941,0.501237,0.981793,-0.068881,0.847566,1.447499,0.301378,0.476519,-0.544951,-0.146444,-0.161444,0.039936,-0.009458,4.291878,-0.045804,-1.282347,-0.022577,-0.396222,1.060097,2.875387,2.738686,-0.349662,-0.055076,-0.06478,2.936589,3.323365,0.856314,-0.719197,0.511927,0.619686,0,0,0.0
2017-12-01,1.585359,1.116709,0.013527,-0.612653,1.148581,2.912739,-3.126152,0.523694,-0.488468,0.289829,3.794909,-1.368211,-1.470756,-0.723211,-0.280575,0.35963,-0.282363,0.646818,0.664952,1.417229,0.749819,0.2628,0.848873,0.120947,0.822772,1.144847,0.432516,-0.199908,-0.789198,-0.175705,-0.190792,-0.002913,0.031152,4.443653,-0.093754,-1.404567,-0.053609,-0.468449,0.904513,3.010329,3.083016,-0.149408,-0.101132,-0.186969,2.66383,3.082208,0.849237,-0.882503,0.580116,0.282958,0,0,0.0
2018-01-01,0.697776,1.275664,-0.219419,-0.347756,0.533359,3.248656,-3.005163,0.262323,-0.690036,0.100024,3.634876,-1.620762,-1.756058,-0.402718,-0.719468,-0.213836,-0.517809,0.95437,0.448134,1.322836,0.567603,0.269447,0.534386,-0.229018,0.799524,0.912628,0.33822,0.404106,-0.548503,0.083205,-0.383092,0.407501,-0.281844,4.130938,-0.450129,-1.468885,-0.442479,-0.450519,0.497261,2.734399,2.831153,0.15651,-0.603196,-0.53845,2.576995,2.890973,0.852684,-0.905287,0.432468,0.381413,0,0,0.0
2018-02-01,-0.040693,1.608702,-0.123777,0.206571,0.921762,3.178525,-2.382771,0.022028,-0.362171,0.37101,3.72632,-1.939983,-1.652334,-0.491407,-0.799387,0.081439,0.270562,1.336614,0.131748,1.071302,0.386119,0.193463,0.300309,0.049296,0.839593,0.424811,0.565037,0.344685,-0.781591,0.211807,-0.526868,0.266204,0.334527,3.617405,-0.672789,-1.51828,0.030464,-0.556776,-0.114277,2.275263,2.383548,0.218831,-0.958091,-0.492806,2.472774,2.925118,0.928574,-0.728584,0.402159,-0.046541,0,0,0.0
2018-03-01,-0.128282,1.402973,-0.080167,0.256452,0.987883,3.352133,-2.22927,-0.261046,-0.569794,0.720941,3.592704,-1.889549,-1.42348,-0.518215,-0.782522,0.278526,-0.331252,1.486815,-0.006148,0.919857,0.323373,-0.19714,0.01554,0.068458,0.921944,0.185703,0.785842,-0.016278,-1.23457,0.335592,-0.644855,-0.188654,-0.111081,3.291363,-0.595749,-1.44446,0.588677,0.148049,0.255874,2.067157,2.593112,-0.407138,-0.059508,0.516926,2.603731,3.158474,0.667642,-0.552721,0.330917,-0.348769,0,0,0.0
2018-04-01,0.151423,1.578957,0.018172,0.594387,1.701014,2.818983,-2.306306,-0.350455,-0.819783,0.059564,3.605697,-1.726048,-1.571788,-0.099926,-1.104844,0.890643,0.412745,1.42731,0.031234,0.797699,0.224677,0.160892,0.084269,-0.824322,0.753059,0.374005,0.330596,1.249856,-0.374561,0.230429,-0.532324,0.034958,-0.0591,3.368661,-0.53054,-1.277669,0.279347,0.417756,0.326246,1.257432,0.196138,0.31511,-2.180176,-1.949679,2.391398,3.280963,0.685427,-0.538022,0.132684,-0.15439,0,0,0.0
2018-05-01,0.889674,1.205756,-0.020367,0.375484,1.537082,2.9232,-2.20534,-0.375825,-1.467841,-0.638958,2.922419,-1.280856,-1.989158,0.149153,-0.942913,0.441662,-0.018264,1.206518,0.123404,0.743101,0.154966,0.033963,-0.036248,-0.016813,0.842542,0.367607,0.543552,0.523682,-0.662708,0.221059,-0.514171,0.028412,0.027038,3.434867,-0.857531,-1.26048,0.009637,0.201802,0.321679,0.249856,-2.087907,0.042137,-4.176387,-1.355223,2.373246,3.302706,0.882011,-0.459706,0.132333,-0.219092,0,0,0.0
2018-06-01,1.035319,1.211026,-0.236361,0.251133,0.758981,2.928678,-2.196008,-0.1365,-1.512495,-1.52482,2.526215,-1.164196,-2.38181,-0.253247,-0.036852,0.028001,0.310382,1.10928,0.144841,0.683678,0.080375,-0.152225,0.264678,0.021325,0.855137,0.560227,0.479061,-0.281277,-0.649121,0.225702,-0.528203,0.002638,-0.046862,3.125865,-1.151293,-1.27598,-0.087001,-0.388993,0.353568,-0.525396,-3.600024,-3.115199,-2.260427,1.767592,2.285465,3.153382,0.825012,-0.70274,0.501063,-0.377251,0,0,0.0
2018-07-01,0.927052,1.180727,-0.512051,0.075124,0.001548,3.110798,-2.551052,-0.065441,-1.706435,-0.939894,2.395382,-0.974428,-2.011735,-1.281669,0.545549,-0.19768,-0.232622,0.975893,0.197232,0.67687,0.004033,0.24769,-0.000584,-0.729761,0.437325,0.195897,0.32701,0.643881,-0.039454,0.189832,-0.470823,-0.019037,0.025962,2.985045,-1.273906,-1.139713,0.535432,-0.364867,0.464153,0.055107,-1.960902,-2.763986,-1.174648,1.50081,2.257699,3.355552,0.551276,-0.517413,0.214241,-0.298982,0,0,0.0
2018-08-01,0.444037,1.312556,-0.601225,0.04913,-0.054264,2.478333,-2.983486,0.070611,-1.2834,-0.569437,2.452047,-1.016908,-1.924923,-1.02092,0.321968,-0.183403,-0.824738,0.940159,0.219433,0.655592,0.020566,0.270225,0.20345,0.070667,0.256447,0.187982,0.315669,-0.164922,-0.141152,0.174609,-0.432519,-0.033776,-0.04788,2.513638,-1.332726,-0.885985,0.573549,0.143848,0.493984,0.763948,-0.727718,-1.651113,-1.040597,0.405121,2.053493,3.353353,0.577058,-0.392637,-0.114746,-0.690131,0,0,0.0
2018-09-01,0.390226,1.220755,-0.603556,0.162137,0.221699,2.954077,-2.454473,-0.239557,-1.393708,-1.053443,2.245351,-0.679196,-2.151359,-0.310281,-0.446397,0.221846,-0.248309,0.923892,0.206004,0.53072,-0.16185,-0.468488,0.200313,0.727555,0.432518,-0.376279,0.600997,-0.606481,-0.386606,0.149079,-0.395433,0.024,-0.01354,2.246594,-1.503303,-0.709071,-0.136125,0.772108,0.48852,0.184359,-1.229016,-0.5011,-2.536946,-0.696834,1.829927,3.092539,0.553529,-0.474219,-0.27289,-0.834467,0,0,0.0
2018-10-01,0.228379,1.35248,-0.648163,0.349548,0.549205,3.228269,-1.658338,-0.487046,-1.437706,-1.720203,2.11882,-0.707386,-2.038585,-0.796107,-0.296767,0.743856,0.19739,0.910664,0.151264,0.342796,-0.280004,-0.055418,-0.265997,-0.659231,0.092929,-0.386437,0.260994,0.510162,0.279755,0.15763,-0.391528,0.023027,-0.011734,1.809605,-1.505773,-0.676782,-0.001404,0.293202,-0.03995,-0.345406,-1.473032,-0.888273,-2.52595,0.329002,1.850129,2.870572,0.750362,-0.338033,-0.408066,-0.685427,0,0,0.0
2018-11-01,-0.014343,1.139861,-0.859464,0.283693,-0.089799,3.493463,-1.196479,-0.600359,-1.514511,-1.672486,2.011763,-0.634282,-2.396043,-0.912769,-0.389832,0.521643,0.292655,0.856195,0.100792,0.167491,-0.347753,-0.169409,-0.773949,0.224251,0.427319,-0.523995,0.597816,0.341196,-0.044037,0.166969,-0.375673,0.012668,-0.008247,1.754829,-1.704705,-1.001197,0.604447,-0.272947,0.063562,-0.959887,-1.39726,-1.939483,-1.454515,1.363775,1.785155,2.69059,0.618318,-0.312308,-0.24148,-1.025117,0,0,0.0
2018-12-01,-0.398623,1.556713,-0.745119,0.317032,-0.044556,2.715356,-1.577602,-0.561261,-1.420676,-1.169797,2.00875,-0.989465,-2.683508,-0.479056,0.101682,0.156809,0.272908,0.869695,0.144957,0.224183,-0.175299,-0.588493,-0.355478,0.113925,0.466077,-0.30846,0.613421,-0.321497,-0.348438,0.183654,-0.372439,0.030152,-0.028325,1.644949,-1.471009,-1.163835,0.281781,0.266261,0.195242,-0.848563,-1.288224,-1.100027,-2.281834,0.33609,1.759547,2.518077,0.422648,-0.351919,-0.24732,-0.805166,0,0,0.0
2019-01-01,-1.538738,2.18184,-1.173027,0.780212,-0.678217,2.75234,-1.747616,-0.493026,-1.270133,-0.489568,2.207882,-1.623961,-2.124584,-1.197494,0.583298,0.848784,0.401488,0.719178,0.390389,0.314869,-0.423324,-0.544891,-0.920182,-0.255209,0.368826,-0.781687,0.623202,0.35391,-0.224027,0.331129,-0.614295,0.360029,-0.197495,1.48763,-1.100162,-1.348356,0.76749,-0.101291,0.043613,-0.38412,-0.19035,-1.958765,-0.858349,1.632494,1.555025,2.291391,0.535596,-0.324911,-0.322564,-0.764298,0,0,0.0
2019-02-01,-2.134158,2.631591,-1.35503,1.074965,-1.373749,2.854835,-1.848333,-0.622701,-1.092812,-1.062036,2.4866,-1.734557,-1.961553,-0.638799,0.757178,0.786684,-0.197181,1.024448,0.333139,0.242309,-0.334282,-0.370251,-0.773404,-0.42824,0.304362,-0.553981,0.498381,0.342837,-0.206835,0.218701,-0.650814,-0.099264,0.421532,1.435826,-0.693038,-1.034331,0.320646,0.686104,0.302898,-0.149314,-0.320593,-1.622698,-1.080006,0.425025,1.559681,2.187918,0.576713,-0.509363,-0.283486,-0.627566,0,0,0.0
2019-03-01,-2.527093,2.733158,-1.423598,1.32791,-1.744433,3.274178,-1.822823,-0.643808,-0.710367,-1.565319,2.50965,-1.563778,-2.590753,0.088933,0.70783,0.616222,0.442607,1.439528,0.190043,0.071724,-0.308977,-0.32199,-0.610952,-0.103806,0.401565,-0.487936,0.438856,0.316649,-0.207527,0.111486,-0.697504,-0.327447,-0.328541,1.343033,-0.980865,-1.109075,0.059683,0.242642,-0.246591,-0.040782,-0.484624,-0.246283,-2.799338,-0.63603,1.503644,2.061038,0.682045,-0.613247,-0.276659,-0.594728,0,0,0.0
2019-04-01,-2.18443,2.046513,-1.077537,0.543834,-2.035145,3.28421,-1.930031,-0.656018,-0.304304,-1.229112,2.286924,-1.428358,-2.156537,-0.865129,1.025638,0.085111,0.060348,2.000979,0.036385,0.11179,-0.151555,-0.163123,-0.44621,-0.298445,0.220249,-0.789515,0.679145,-0.239822,-0.535507,-0.110814,-0.449746,0.081038,0.061498,1.309997,-1.312525,-1.156743,0.948396,0.166456,-0.097389,0.562398,1.665613,-2.588116,0.55813,3.193265,1.55729,2.0986,0.482813,-0.513237,-0.364065,-0.993244,0,0,0.0
2019-05-01,-2.65762,2.143512,-0.972812,0.610446,-1.818377,2.785114,-1.934069,-0.622489,0.673792,-0.362075,2.59959,-1.677332,-1.667395,-1.253703,0.64364,0.169197,-0.141653,2.006517,0.238258,0.236235,-0.127312,0.049059,-0.204128,-0.251631,0.076818,-0.717039,0.322483,0.274182,-0.113263,-0.071393,-0.486992,0.00601,-0.038421,1.113261,-1.31172,-1.085756,0.62594,1.222003,0.241069,1.73172,4.178549,-1.557272,1.883895,1.538095,1.484461,2.164988,0.249582,-0.514312,-0.487551,-1.000403,0,0,0.0
2019-06-01,-2.402844,1.89764,-0.747066,0.734448,-0.908189,2.764296,-1.505421,-0.848111,0.880023,0.390484,2.715533,-1.681892,-1.922297,-0.211035,0.033194,0.140511,-0.25863,1.864971,0.381981,0.271252,-0.107815,-0.116053,0.058339,0.219894,-0.195507,-0.939461,0.203053,0.244636,-0.05972,-0.063224,-0.430334,0.022082,0.006477,1.045731,-1.511153,-1.20433,0.183236,1.220314,-0.17444,2.492065,5.567626,1.680114,-0.575892,-1.494092,1.329804,2.273201,0.12677,-0.214104,-0.779741,-0.960337,0,0,0.0
2019-07-01,-1.713243,1.410822,-0.260085,0.463198,0.129162,2.305736,-1.155696,-1.108285,1.258343,-0.139653,2.464956,-1.957814,-2.375042,-0.141213,-0.311343,0.500766,0.152591,1.723426,0.376627,0.199196,-0.208574,-0.036074,0.152881,0.073347,-0.070095,-0.630749,0.07261,-0.165362,-0.312699,-0.029108,-0.420299,0.036328,-0.035896,0.697983,-1.448723,-1.392541,0.451605,0.4772,-0.639659,1.709815,4.089332,0.568426,-0.994034,-0.540524,1.223165,2.18135,0.341095,-0.266733,-0.730368,-0.817693,0,0,0.0
2019-08-01,-1.145149,0.907036,-0.435641,0.282756,-0.042801,2.254205,-0.99946,-1.305237,0.433856,-1.034878,2.120007,-1.841187,-2.045217,-0.771412,-0.460475,0.182296,-0.455334,1.612736,0.352685,0.179709,-0.406545,-0.422869,-0.336965,0.399534,0.03076,-0.792584,-0.042861,0.367056,-0.247432,-0.02347,-0.410397,0.033522,0.016309,0.883657,-1.206963,-1.746782,1.089201,0.450695,-0.329011,0.662551,1.916503,-0.051659,-2.558543,-0.987836,1.246981,2.100995,0.420309,-0.182171,-0.519997,-0.826082,0,0,0.0
2019-09-01,-1.704376,1.226993,-1.07401,0.791251,-0.53785,1.824591,-0.965261,-1.228248,0.084532,-1.292678,1.996363,-1.758069,-1.529228,-0.871967,-0.506404,-0.258381,-0.814647,1.469475,0.327272,0.141453,-0.307459,-0.051436,-0.180364,-0.615385,0.048104,-0.076408,-0.321721,0.674682,-0.011205,-0.017663,-0.409497,-0.001782,-0.016986,0.873305,-0.745556,-1.675712,0.774186,0.969461,-0.086456,0.320599,1.358575,-1.02078,-2.597664,0.488731,1.230032,2.133241,0.396733,-0.314606,-0.359585,-0.827078,0,0,0.0
2019-10-01,-2.410364,1.460135,-1.66396,1.421493,-0.917113,1.791211,-1.015787,-1.286542,-0.212554,-1.642465,1.850996,-1.704954,-1.282558,-0.435666,-0.710865,-0.478157,-1.36637,1.341377,0.322606,0.118195,-0.322362,0.063299,-0.359635,-0.030957,0.155109,-0.176298,-0.060681,0.005766,-0.560044,-0.06397,-0.406192,-0.008055,0.00034,0.804342,-0.744278,-1.635997,0.182996,1.090196,-0.401869,-0.027381,0.739905,-2.349919,-1.927564,1.323506,1.02943,1.971905,0.342085,-0.335947,-0.306127,-0.820467,0,0,0.0
2019-11-01,-2.459805,1.688667,-1.801971,1.820721,-0.531717,1.808333,-0.576748,-1.568233,-0.235212,-1.639842,1.571052,-1.822143,-1.301585,-0.206134,-1.054639,-0.315871,-1.078255,1.221292,0.318137,0.106392,-0.136038,-0.141093,0.040051,0.082258,0.551889,-0.324007,0.361292,-0.29253,-0.960883,-0.091548,-0.408284,0.006338,-0.027205,0.590201,-0.752505,-1.562297,0.255597,0.773304,-0.726581,0.034646,0.496128,-1.162881,-3.122535,-0.040371,0.827956,1.64899,0.343875,-0.338817,-0.30537,-0.796376,0,0,0.0
2019-12-01,-2.188327,1.025392,-1.920864,1.546326,-1.043722,1.925027,-0.617,-1.954828,-0.527229,-2.083054,1.499845,-1.643264,-1.691669,-0.818011,-1.495076,-0.355545,0.221267,1.139491,0.314377,0.073786,-0.18481,0.05659,-0.229153,-0.362996,0.646409,-0.928186,0.685641,0.666462,-0.827612,-0.123526,-0.416979,0.023615,-0.000251,0.553128,-1.070319,-1.529618,0.862422,0.749415,-0.599295,0.05865,0.975425,-2.15178,-1.786901,1.787403,0.717389,1.499634,0.230245,-0.137242,-0.405953,-0.95938,0,0,0.0
2020-01-01,-1.290844,0.45298,-1.453368,0.912835,-0.703925,1.419702,-0.404078,-1.868042,-0.07826,-2.823083,0.946092,-1.23509,-2.312961,-0.610483,-1.794491,-1.430568,0.053062,1.601706,-0.122622,-0.230416,-0.166853,-0.062535,-0.269028,-0.019923,0.896408,-1.027915,1.003808,0.47379,-0.910717,-0.05236,-0.388171,0.065006,-0.041423,0.41896,-1.39269,-1.470318,0.600851,1.219261,-0.036151,-0.189248,1.075638,-1.68259,-1.720144,0.980126,0.620234,1.457994,0.050361,-0.046093,-0.471757,-1.086503,0,0,0.0
2020-02-01,-0.607831,-0.129294,-1.017543,0.122268,-0.167834,1.567546,-0.508302,-1.4911,0.010976,-2.421077,0.807781,-1.305927,-2.409775,-1.223576,-1.490434,-1.616527,0.621142,1.200692,-0.0106,-0.221721,-0.15173,-0.102079,-0.1027,-0.010678,0.625241,-0.967423,0.774546,0.522077,-0.51388,-0.05828,-0.34412,-0.017022,0.07072,0.40505,-1.026131,-1.482787,1.313216,0.453928,-0.288695,0.522829,2.979859,-1.09109,-1.065276,1.21844,0.611344,1.339724,0.16563,0.087792,-0.515499,-0.927103,0,0,0.0
2020-03-01,0.292469,0.010225,-0.297427,-0.342514,1.375229,0.088763,0.492461,-1.28778,-0.867114,-1.942642,-2.806439,-0.417335,-4.864287,2.512613,-2.03854,-1.84513,-1.466572,0.712222,0.17324,-0.167217,-2.948624,-3.404883,0.465682,2.644948,0.400433,-3.252056,0.821359,-2.363818,-0.989018,-0.111312,-0.245986,-0.16315,-0.000571,-1.479852,-1.983537,-1.996057,-1.757656,2.320642,1.513747,-2.926234,2.75665,1.091725,-3.464779,-0.700285,-3.523795,2.968039,-4.929136,-2.000799,1.845665,-3.257217,0,-1,-0.05
